,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
12027,4.03101804760778e-06,3.855558505908606e-06,4.545724159027736e-06,1.9357497737522533e-06,4.773220587850584e-06,7.304468633666505e-06,2.4730629895955298e-06,3.494899568930615e-06,6.205039322537966e-06,4.6936254697530125e-06,4.047905609074085e-06,0.00026239465940627036,7.051984981966142e-06,7.496860196797148e-06,1.973810448512022e-06,1.0653610910277727e-06
12028,4.108256133023789e-06,4.039755273981723e-06,4.589788017096906e-06,1.967535644679555e-06,4.824955720062855e-06,7.619387832980919e-06,2.5063540428232794e-06,3.46849297775064e-06,6.308682926822136e-06,4.57116763008388e-06,4.340106285817481e-06,0.0002673713049790789,6.884707020441303e-06,7.224621448910698e-06,1.972334899162414e-06,1.0669224818455953e-06
12029,4.183289655828107e-06,4.24809785021654e-06,4.630579419275621e-06,2.0043664530901294e-06,4.85593801745169e-06,7.899110673487522e-06,2.534668709519287e-06,3.4451774652289775e-06,6.392243359226086e-06,4.465611090989547e-06,4.639489211348677e-06,0.00027039222690071187,6.708354708882678e-06,6.931182102337851e-06,1.9710885772098033e-06,1.07043758737334e-06
12030,4.2554191757968e-06,4.481322382063731e-06,4.6651850803662375e-06,2.046231583506227e-06,4.867611361062552e-06,8.138204412268673e-06,2.5578143042166584e-06,3.4270642926970537e-06,6.456081176036831e-06,4.376969663693162e-06,4.946572881971375e-06,0.000271418371527298,6.526818800218293e-06,6.624458144546979e-06,1.969623881138391e-06,1.0759577965003593e-06
12031,4.3235551048802334e-06,4.739760633812672e-06,4.690207141829196e-06,2.09273670938588e-06,4.862120571394417e-06,8.333201342223868e-06,2.5752970538364085e-06,3.4160612679565543e-06,6.500222311651837e-06,4.30447160649713e-06,5.263303306714776e-06,0.00027040782850169706,6.343419617776011e-06,6.312763157408053e-06,1.9673436814887805e-06,1.0834184628891933e-06
12032,4.386353972527067e-06,5.023563539573659e-06,4.702037838813113e-06,2.143117302624929e-06,4.841778333085013e-06,8.481771882872896e-06,2.5861802967241755e-06,3.413655225655572e-06,6.523969682747119e-06,4.246633846338281e-06,5.592813019199739e-06,0.00026734509335528243,6.160661290301914e-06,6.004076046793602e-06,1.963504047415482e-06,1.0927006129548306e-06
12033,4.442371459606946e-06,5.332932160458512e-06,4.6971719388071506e-06,2.1962629621541894e-06,4.808631123994126e-06,8.581869479442476e-06,2.5892219516812904e-06,3.4207337131695255e-06,6.526137690641312e-06,4.201274255445141e-06,5.9387444737062165e-06,0.00026228832399969237,5.9799500363688066e-06,5.7056365256660825e-06,1.9572159248257125e-06,1.1037646985563604e-06
12034,4.490052147784896e-06,5.6682584642724605e-06,4.672697799101252e-06,2.2507241456081312e-06,4.764465809277754e-06,8.63190705129191e-06,2.5832471777259755e-06,3.4375646665977967e-06,6.505674451392754e-06,4.165603972496212e-06,6.304977267897904e-06,0.00025539486120741223,5.801702804642383e-06,5.423812713904132e-06,1.947597329770385e-06,1.1167608872226195e-06
12035,4.527647176442594e-06,6.030238024484518e-06,4.6269755534136855e-06,2.3048132837254875e-06,4.7112184732513785e-06,8.631785884061826e-06,2.567595121393554e-06,3.463906584995163e-06,6.462268276051369e-06,4.136398521151579e-06,6.696359256632181e-06,0.0002469125664611775,5.625946362940742e-06,5.164040078349488e-06,1.9340840296256933e-06,1.132016953674779e-06
12036,4.553405994946966e-06,6.419935289345725e-06,4.560218626975878e-06,2.356888540268324e-06,4.651312428352343e-06,8.583629474739956e-06,2.542426785187458e-06,3.499099759872791e-06,6.396730674393882e-06,4.1100767748608045e-06,7.119543203350946e-06,0.00023714558438420324,5.453181867531555e-06,4.930806892483983e-06,1.9166268347689667e-06,1.1499156595298654e-06
12037,4.566018315677379e-06,6.838695000797841e-06,4.474608366768482e-06,2.4057339011666945e-06,4.58758667221305e-06,8.491679356554461e-06,2.508728410843596e-06,3.542063835049705e-06,6.3109357094884405e-06,4.082911448244354e-06,7.582820304460583e-06,0.00022641121525452776,5.285081844158488e-06,4.727719406856862e-06,1.8955675872082447e-06,1.1707582014259675e-06
12038,4.564884741034626e-06,7.287869768882189e-06,4.373820065390055e-06,2.450814270908878e-06,4.522887794396764e-06,8.361660431236742e-06,2.4679951646551386e-06,3.5913585120173564e-06,6.207191045351615e-06,4.051653955792332e-06,8.095075091213983e-06,0.00021500429271654304,5.124624269420301e-06,4.55757891388498e-06,1.8713757882525563e-06,1.1946774178116046e-06
12039,4.550044097044064e-06,7.768458631852339e-06,4.262192449054649e-06,2.492231249650777e-06,4.459675844507446e-06,8.200031677211387e-06,2.4218232836095246e-06,3.6454708451796172e-06,6.087387503932833e-06,4.014221004631697e-06,8.664675569256781e-06,0.00020317798192375796,4.975604417588114e-06,4.422570226941357e-06,1.8445452574229092e-06,1.2216060889960836e-06
12040,4.521973313851893e-06,8.28079696716282e-06,4.143948138220673e-06,2.530433568682074e-06,4.40002738355248e-06,8.013345419366349e-06,2.3716744298420536e-06,3.7031287704016767e-06,5.952570981651684e-06,3.96996101314299e-06,9.298857988951855e-06,0.00019114048799565348,4.841828121217607e-06,4.324684374913089e-06,1.8156180598542192e-06,1.251274826886111e-06
12041,4.481507743611983e-06,8.824373757754752e-06,4.0227233628402375e-06,2.5659064853325252e-06,4.346078639698494e-06,7.807847572840642e-06,2.3187902037219536e-06,3.763318800146472e-06,5.803311609327784e-06,3.919393213910242e-06,1.000360930331068e-05,0.00017906074554960787,4.726422300199736e-06,4.266038430050004e-06,1.785149713835599e-06,1.2832133086335263e-06
12042,4.4299478748868235e-06,9.397697219840874e-06,3.901381707546208e-06,2.598964150491759e-06,4.3004896138859355e-06,7.589390362526871e-06,2.2641211783027165e-06,3.825006668845931e-06,5.640639542240483e-06,3.863555645112778e-06,1.0783681188856405e-05,0.00016707586565861292,4.631534681389079e-06,4.248713864601081e-06,1.7536266780130534e-06,1.3167630154446546e-06
12043,4.3692164629583435e-06,9.998049480793779e-06,3.782006699092726e-06,2.6296189496390845e-06,4.2664984053335275e-06,7.363553622265824e-06,2.208293305505145e-06,3.886784286786427e-06,5.466786802459444e-06,3.803382356024068e-06,1.1642429794583244e-05,0.0001552970079196796,4.558366608065259e-06,4.27433154544827e-06,1.721401616676866e-06,1.3511449201666033e-06
12044,4.301829462791977e-06,1.0621215052619142e-05,3.6660334091633707e-06,2.657539390378065e-06,4.2475509507434806e-06,7.135628994019368e-06,2.1516949654325907e-06,3.946697171627978e-06,5.285030479038453e-06,3.7394544343710106e-06,1.258148460894968e-05,0.00014381355945585275,4.507306509918001e-06,4.343794706130346e-06,1.6886279659177483e-06,1.3856244723631374e-06
12045,4.230562169541863e-06,1.1261574124739589e-05,3.5544810750685018e-06,2.6821108289340533e-06,4.246788851949154e-06,6.9102622483612485e-06,2.0946986523392924e-06,4.002408705541448e-06,5.0988078055897e-06,3.6719924461137257e-06,1.360041070785664e-05,0.00013269644539541818,4.4780277663478225e-06,4.4573987232690545e-06,1.6552190134062765e-06,1.4197135247270684e-06
12046,4.157975653985352e-06,1.1912693931979968e-05,3.4482047345660123e-06,2.702526908332409e-06,4.266660863254978e-06,6.691127142477221e-06,2.037907718014417e-06,4.051607612159422e-06,4.911038189406517e-06,3.6009360057925486e-06,1.4696439469652475e-05,0.00012200120192816692,4.469579645088797e-06,4.615285817214442e-06,1.6208711664704616e-06,1.4532677234588615e-06
12047,4.086138221103613e-06,1.2568059690128868e-05,3.348065115585862e-06,2.7178988455161855e-06,4.308775324229597e-06,6.480975948422638e-06,1.982219201463026e-06,4.092430037500895e-06,4.724171282574718e-06,3.5261635039528626e-06,1.5864217647911567e-05,0.00011177107215742082,4.480468100819466e-06,4.8178942956505e-06,1.5851585786594685e-06,1.486433226840162e-06
12048,4.0167400499778385e-06,1.3221660167285124e-05,3.2549948299570697e-06,2.727421232668685e-06,4.373968098888444e-06,6.281756083254965e-06,1.9286370425649832e-06,4.123709159124499e-06,4.540572562070891e-06,3.4478137152601214e-06,1.7095513727596983e-05,0.00010204015311642162,4.508642283343597e-06,5.06599543676763e-06,1.5477186035943965e-06,1.5194900156356996e-06
12049,3.951474310424591e-06,1.3868442320533958e-05,3.170061208494876e-06,2.730517105267276e-06,4.462467575650639e-06,6.094502531221776e-06,1.8780402299248664e-06,4.145004836090516e-06,4.362745653859358e-06,3.3665819542319757e-06,1.8378892117754276e-05,9.283644980858235e-05,4.551529401658493e-06,5.360441167613714e-06,1.50845226510717e-06,1.5526483217476978e-06
12050,3.89231933569032e-06,1.4504576163546075e-05,3.0945845472306944e-06,2.7268406792575943e-06,4.574001674150801e-06,5.919205660244134e-06,1.8310888179434563e-06,4.1565598296785894e-06,4.193334023245827e-06,3.28390803864641e-06,1.969938242630105e-05,8.418453476571787e-05,4.606337777344294e-06,5.7021203034912804e-06,1.4676117014996882e-06,1.5858795067498509e-06
12051,3.841457807389676e-06,1.5127343185522912e-05,3.030184469364483e-06,2.716150607659813e-06,4.70773384078835e-06,5.7548669803642545e-06,1.7882401944478835e-06,4.159293167982639e-06,4.0349875791363014e-06,3.2020211325493665e-06,2.1038103629035336e-05,7.610744768358466e-05,4.6704570712641915e-06,6.09223741241483e-06,1.425759187581189e-06,1.618835455329309e-06
12052,3.8009421802959233e-06,1.573466215591756e-05,2.9785964351070875e-06,2.6981946528857313e-06,4.862093020557926e-06,5.599733693809023e-06,1.7498581124436503e-06,4.154659594545935e-06,3.890113701170751e-06,3.123809736820356e-06,2.237180722566016e-05,6.862753106637767e-05,4.741658316632597e-06,6.5324875377656624e-06,1.383628014043359e-06,1.6508318789180327e-06
12053,3.7723844551161665e-06,1.6324522251814208e-05,2.941327356381604e-06,2.6727361086236144e-06,5.034733108376478e-06,5.451665735498906e-06,1.7164024598163834e-06,4.144215524250243e-06,3.7606397655700936e-06,3.0524900575376e-06,2.3672519551749038e-05,6.176602800588894e-05,4.818079388856592e-06,7.024895552749909e-06,1.3419248599967398e-06,1.6808719401162633e-06
12054,3.7567770183467084e-06,1.6894500326837633e-05,2.9193924094875605e-06,2.639726443987733e-06,5.222729803743194e-06,5.308594928358474e-06,1.6885135975535251e-06,4.129154992349214e-06,3.6479198076956976e-06,2.9911782247727673e-06,2.4907799336370488e-05,5.554143197913898e-05,4.8980892358152605e-06,7.571633369142239e-06,1.3011812938007864e-06,1.7077683665657636e-06
12055,3.7544111701007114e-06,1.7441148958878023e-05,2.913274547664403e-06,2.5994684197522277e-06,5.422840539161608e-06,5.1689206452144205e-06,1.6669020941384997e-06,4.110168227621035e-06,3.5527068134865488e-06,2.942573683128236e-06,2.6042160598683622e-05,4.996682097847464e-05,4.980033504529025e-06,8.175018788845605e-06,1.2617459338853237e-06,1.7304042927064876e-06
12056,3.76485027117712e-06,1.7959162022450956e-05,2.923010564685403e-06,2.5525600934738674e-06,5.6316585655130616e-06,5.0316515318699e-06,1.6522117002788182e-06,4.0875564347638854e-06,3.475154654243132e-06,2.9088153595726878e-06,2.7039832605429707e-05,4.5047050961927004e-05,5.061983325794303e-06,8.837371412209882e-06,1.2238822748857393e-06,1.7480033745043774e-06
12057,3.7869479693745757e-06,1.8441296836637344e-05,2.948219088090848e-06,2.49960197219937e-06,5.845728994613583e-06,4.8963315324931685e-06,1.6449495558980614e-06,4.061362465343263e-06,3.4149680563889525e-06,2.891420807531683e-06,2.786860900510138e-05,4.077744321619572e-05,5.141808838686327e-06,9.56044837855094e-06,1.1878569844689745e-06,1.7602579817123696e-06
12058,3.818938734272191e-06,1.888020326604742e-05,2.988088879494512e-06,2.44092762833677e-06,6.061747738897791e-06,4.762989348924917e-06,1.6454415415235737e-06,4.031476116997031e-06,3.371598815892881e-06,2.8912620283140557e-06,2.8503861375796094e-05,3.714475932545433e-05,5.2174884042754165e-06,1.0344818774118808e-05,1.1539697170597635e-06,1.7673396760152567e-06
12059,3.858537995223816e-06,1.927148320358032e-05,3.0414584221486434e-06,2.376592953411122e-06,6.276801141265556e-06,4.632239859535887e-06,1.653814022349901e-06,3.997777896665362e-06,3.344219388300363e-06,2.9085712258367547e-06,2.8930661404471477e-05,3.412933509045783e-05,5.287141124923203e-06,1.118980236718133e-05,1.122580322090477e-06,1.7698428391079053e-06
12060,3.902931819140735e-06,1.961598152632789e-05,3.106935639806022e-06,2.3065892673722847e-06,6.488540603468607e-06,4.505429801835434e-06,1.6700025628091677e-06,3.960329752332309e-06,3.331529059226234e-06,2.9429437262141933e-06,2.914196145986069e-05,3.1707161937407494e-05,5.348931764830929e-06,1.2093971833352283e-05,1.0941422589281444e-06,1.7686208490502475e-06
12061,3.9487095071881996e-06,1.992009153437395e-05,3.1829505642897912e-06,2.231119103829273e-06,6.695281033230162e-06,4.384618343712923e-06,1.6937571172485379e-06,3.919577769170983e-06,3.331657630716848e-06,2.9933344689188494e-06,2.9134153012165766e-05,2.9851801577245734e-05,5.401378041714563e-06,1.3055466023838596e-05,1.0691612688788032e-06,1.764553446399902e-06
12062,3.9919366156511144e-06,2.019434603720705e-05,3.2677392411270664e-06,2.1507948169966067e-06,6.896007402647787e-06,4.2722734515137095e-06,1.724630231341289e-06,3.876512989880325e-06,3.342231465608328e-06,3.0581025678846494e-06,2.8905143155801637e-05,2.8536019637123046e-05,5.443757890307054e-06,1.4071584726596165e-05,1.0480838239216333e-06,1.7583946697016397e-06
12063,4.0284603123546684e-06,2.04513241248443e-05,3.359263913580973e-06,2.0666760107029595e-06,7.090145024455578e-06,4.170785531826871e-06,1.7619862269728623e-06,3.8326809344715325e-06,3.360529959116911e-06,3.135129308438279e-06,2.8457419685515536e-05,2.7732629021624818e-05,5.47608279257565e-06,1.513799381136974e-05,1.0312217467633093e-06,1.7507365544861766e-06
12064,4.054348533126849e-06,2.0703638319557244e-05,3.455072931805004e-06,1.980164992599223e-06,7.277000238516507e-06,4.0820423516844975e-06,1.8050590783434014e-06,3.789929902279605e-06,3.3836052005624196e-06,3.221933539479224e-06,2.7802311158304393e-05,2.741429142890427e-05,5.498809881476646e-06,1.624812504707395e-05,1.018762380228691e-06,1.7420106097136094e-06
12065,4.0663020946489896e-06,2.0962169959384193e-05,3.5521952201382507e-06,1.8928333400390208e-06,7.455136775163465e-06,4.0072561122408206e-06,1.8529696234997049e-06,3.7499739559904205e-06,3.408233919298595e-06,3.3157548846280456e-06,2.6961221832548585e-05,2.755254918672206e-05,5.512613376505284e-06,1.739282820004476e-05,1.0108158967059446e-06,1.7325399704355914e-06
12066,4.061941292733058e-06,2.123473189512905e-05,3.647220197653075e-06,1.8062333206077765e-06,7.6221917304721335e-06,3.947078444989678e-06,1.9046915462541226e-06,3.714046662832677e-06,3.4308053780569156e-06,3.4136302312431187e-06,2.596354112316012e-05,2.8116579725788696e-05,5.518145612195217e-06,1.8559923664337435e-05,1.0074430983553853e-06,1.7226347834974443e-06
12067,4.039971558527633e-06,2.152558049352187e-05,3.73658688236152e-06,1.721736849835486e-06,7.77524986006986e-06,3.901838674252134e-06,1.9591478253229925e-06,3.682791233559507e-06,3.4474835785778585e-06,3.512411600989595e-06,2.4842872292218153e-05,2.9071964757298904e-05,5.51576641460743e-06,1.973368323156672e-05,1.0086688267376672e-06,1.712598650217984e-06
12068,4.000314053860384e-06,2.183566693326905e-05,3.816956671697538e-06,1.6404485341156305e-06,7.911354490235764e-06,3.8716864456374715e-06,2.01543123107419e-06,3.6562955779430212e-06,3.4548593627388435e-06,3.6088864981269823e-06,2.363309320598775e-05,3.0379518278488382e-05,5.505502276898768e-06,2.0894970080473233e-05,1.014504169603385e-06,1.7026774513013598e-06
12069,3.944195764453113e-06,2.216291779931711e-05,3.885587455112013e-06,1.5632247964088027e-06,8.027840182584581e-06,3.856666467326753e-06,2.072859894461687e-06,3.6342997852601633e-06,3.4508427683681897e-06,3.7002149874744134e-06,2.236525772716709e-05,3.1994258712980684e-05,5.487240338300786e-06,2.202263080734809e-05,1.0249539010971452e-06,1.6931174011324773e-06
12070,3.873997883095593e-06,2.250222489326078e-05,3.940674346502742e-06,1.4907459336800663e-06,8.122591475037782e-06,3.856931285716691e-06,2.1308096649654366e-06,3.6166407309114887e-06,3.435262327716072e-06,3.7843597357337417e-06,2.106588075802871e-05,3.386471231990991e-05,5.460854498788281e-06,2.30957256005765e-05,1.0399882480071313e-06,1.6842517886623674e-06
12071,3.7927663508815703e-06,2.2845500874405766e-05,3.981541231764769e-06,1.4235319093749288e-06,8.19438948178097e-06,3.8731242942142244e-06,2.188615819319378e-06,3.603606540717028e-06,3.4098553131620443e-06,3.860134365726297e-06,1.9756658887049672e-05,3.593255170524654e-05,5.426163200174886e-06,2.409568258048732e-05,1.059521859705094e-06,1.6764462501220145e-06
12072,3.7036230764603724e-06,2.3182327220333507e-05,4.00857693527827e-06,1.3619157698229196e-06,8.243271841920021e-06,3.906716578126442e-06,2.2456994430381077e-06,3.5958194702572342e-06,3.377694174671723e-06,3.92700735333008e-06,1.84551405588386e-05,3.8132230235730756e-05,5.382804044999231e-06,2.5007898131918127e-05,1.083418575653287e-06,1.6699905925795826e-06
12073,3.6093629756386444e-06,2.3501397684041203e-05,4.022964096567076e-06,1.306070180510337e-06,8.270630255232247e-06,3.960045701601149e-06,2.301791831400333e-06,3.5938115724277663e-06,3.3423491873367095e-06,3.984807014613898e-06,1.7175625282743213e-05,4.0390594273707546e-05,5.330169414058342e-06,2.582255780109698e-05,1.1114737319249883e-06,1.6650567874022786e-06
12074,3.512355595955696e-06,2.3792336719306082e-05,4.026333170716704e-06,1.2560647124676255e-06,8.27880519569207e-06,4.035990734789917e-06,2.3571030100413115e-06,3.5977082045192566e-06,3.3071969646165547e-06,4.033304369079439e-06,1.5929815087580465e-05,4.262788557877586e-05,5.267608200694865e-06,2.6534173446490172e-05,1.1433607779653497e-06,1.6616818813656736e-06
12075,3.414758464480506e-06,2.4047113581071213e-05,4.020430286280852e-06,1.2118777164105762e-06,8.270235337557212e-06,4.137463595526716e-06,2.4123120624012925e-06,3.607126650921294e-06,3.2750721229246128e-06,4.0719561131291315e-06,1.4727196925727086e-05,4.476207196112338e-05,5.194811569394726e-06,2.7139379269246687e-05,1.1785876294634506e-06,1.6597495085182757e-06
12076,3.318825235959444e-06,2.426057829461277e-05,4.00684062842899e-06,1.1733714544547187e-06,8.246623398942318e-06,4.266975882398661e-06,2.4683251620472964e-06,3.6211599108411594e-06,3.248138771296465e-06,4.1001427772057015e-06,1.3575413767475862e-05,4.671636483995332e-05,5.111903556015451e-06,2.76337589001859e-05,1.2165305137588606e-06,1.658969771822459e-06
